sentence_index,entity_raw,entity_normalised,category,sentence_text
460,James Arbuthnot,James Arbuthnot,Individual,"James Arbuthnot
to request Second Sight to complete the investigations on two to three MPs cases, selecting the ones
they feel best indicate systemic problems."
460,Second Sight,Second Sight,Organisation,"James Arbuthnot
to request Second Sight to complete the investigations on two to three MPs cases, selecting the ones
they feel best indicate systemic problems."
466,James R. Buthnodt,James R. Buthnodt,Individual,"This was a briefing to you of what you should say and seek to achieve in a meeting with
James R. Buthnodt."
469,James R. Buthnodt,James R. Buthnodt,Individual,"Had you signed up to this idea by this time at least then that James R. Buthnodt should
be asked to persuade Second Sight to wind their investigation up on two to three cases,
and those two to three cases would answer the question, have systemic defects resulted
in the wrongful conviction of sub-postmasters?"
469,Second Sight,Second Sight,Organisation,"Had you signed up to this idea by this time at least then that James R. Buthnodt should
be asked to persuade Second Sight to wind their investigation up on two to three cases,
and those two to three cases would answer the question, have systemic defects resulted
in the wrongful conviction of sub-postmasters?"
474,James Arbuthnot,James Arbuthnot,Individual,"In readiness for the meeting with James Arbuthnot on the 23rd of May 2013, you signed up to
the idea that he would be asked to persuade Second Sight or request Second Sight to wind
their investigation up on the basis of two to three MP cases answering the question,
systemic defects in Horizon resulted in the wrongful conviction of some postmasters?"
474,Second Sight,Second Sight,Organisation,"In readiness for the meeting with James Arbuthnot on the 23rd of May 2013, you signed up to
the idea that he would be asked to persuade Second Sight or request Second Sight to wind
their investigation up on the basis of two to three MP cases answering the question,
systemic defects in Horizon resulted in the wrongful conviction of some postmasters?"
474,Horizon,Horizon,Technical System,"In readiness for the meeting with James Arbuthnot on the 23rd of May 2013, you signed up to
the idea that he would be asked to persuade Second Sight or request Second Sight to wind
their investigation up on the basis of two to three MP cases answering the question,
systemic defects in Horizon resulted in the wrongful conviction of some postmasters?"
478,MPs,MPs,Organisation,"My understanding was that this, we had made a commitment to
the MPs and all the way through this I wanted all of the cases looked at."
479,James Arbuthnot,James Arbuthnot,Individual,"We've seen now an email that attributes to you a suggestion that you wanted to agree
this with James Arbuthnot and a speaking note or a briefing note saying the same thing?"
481,Horizon,Horizon,Technical System,"Okay, they should focus on answering the question, have systemic defects in Horizon resulted
on in the wrongful conviction of sub-postmasters by reference to two to three cases."
493,Martin Edwards,Martin Edwards,Individual,An email from Martin Edwards.
494,Edwards,Edwards,Individual,"Can you explain who Mr. Edwards was at this time, July 13th?"
495,Ed,Ed,Individual,Ed was my Chief of Staff.
506,Horizon,Horizon,Technical System,"In line with our discussion on Monday's board call,
we understand they've not found any evidence yet of systemic issues with the Horizon system,
and it should be noted that this is based on a detailed review of their four best cases
in terms of compelling evidence."
507,Horizon,Horizon,Technical System,"So, by this time, I think you had drawn a link between
a review of a small number of cases, it's got up to four, and whether there were systemic
issues with Horizon."
510,Horizon,Horizon,Technical System,"What Second Sight were prepared to say that there were no systemic issues with Horizon
generally on the basis of looking at four cases?"
523,Second Sight,Second Sight,Organisation,"Was there a shared understanding between you and the post office team that were leading
on the work with Second Sight as to what systemic issues meant."
531,Vennells,Vennells,Individual,"Ms. Vennells, can we turn please to some documents that may provide some insight into your approach
and decision making in relation to the post office's decision not to review all past
convictions in the light of what was emerging from second sight."
535,Lesley,Lesley Sewell,Individual,"Lesley, Saul, Martin Edwards, Mark Davis, Alwyn Lyon, Susan Crichton.
Go back to the bottom of page one, please."
535,Saul,Saul,Individual,"Lesley, Saul, Martin Edwards, Mark Davis, Alwyn Lyon, Susan Crichton.
Go back to the bottom of page one, please."
535,Martin Edwards,Martin Edwards,Individual,"Lesley, Saul, Martin Edwards, Mark Davis, Alwyn Lyon, Susan Crichton.
Go back to the bottom of page one, please."
535,Mark Davis,Mark Davis,Individual,"Lesley, Saul, Martin Edwards, Mark Davis, Alwyn Lyon, Susan Crichton.
Go back to the bottom of page one, please."
535,Alwyn Lyon,Alwyn Lyon,Individual,"Lesley, Saul, Martin Edwards, Mark Davis, Alwyn Lyon, Susan Crichton.
Go back to the bottom of page one, please."
535,Susan Crichton,Susan Crichton,Individual,"Lesley, Saul, Martin Edwards, Mark Davis, Alwyn Lyon, Susan Crichton.
Go back to the bottom of page one, please."
537,Susan,Susan Crichton,Individual,"Susan, I need your thoughts on the note below, especially one and two, please, and the questions
at the end of the mail."
548,Royal Mail,Royal Mail,Organisation,"And then this, thirdly, our external lawyers review all prosecutions in the past 12 to
18 months since the post office has been independent of Royal Mail in the light of the Second Sight
findings."
552,James R. Buffnot,James R. Buffnot,Individual,"It's
the false accounting charge that James R. Buffnot was most concerned about."
554,James R. Buffnot,James R. Buffnot,Individual,"We're grateful to the JFSA and
James R. Buffnot for highlighting the issues."
556,Alan Bates,Alan Bates,Individual,"So going back, and sorry, you say can we draft this into something I could send to Alan Bates?"
560,Susan,Susan Crichton,Individual,"A last paragraph, Susan, would we ever ask the lawyers to consider reviewing past prosecutions?"
568,Bates,Alan Bates,Individual,"I don't remember, and if I might just add in case there's any confusion, the description
muddle-headed was one that Mr Bates had used."
575,Alan Bates,Alan Bates,Individual,"And you have drawn them together and said, we've got the following, which is a variant,
and you've said, can this be drawn up into a document that can be sent to Alan Bates?"
582,Susan,Susan Crichton,Individual,It could only have been Susan.
585,Alice Perkins,Alice Perkins,Individual,"What I was just trying to say is that the board had asked at some stage, but I'm not
sure if it was at this point, whether the company, and this is also an Alice Perkins
statement, had conducted any prosecutions which had relied solely on Horizon because
there was a concern, clearly, because of the issues that were being raised by Lord Arbuthnot,
that the Board didn't want to be taking prosecutions until the various investigations had been
seen through."
585,Horizon,Horizon,Technical System,"What I was just trying to say is that the board had asked at some stage, but I'm not
sure if it was at this point, whether the company, and this is also an Alice Perkins
statement, had conducted any prosecutions which had relied solely on Horizon because
there was a concern, clearly, because of the issues that were being raised by Lord Arbuthnot,
that the Board didn't want to be taking prosecutions until the various investigations had been
seen through."
585,Board,Board,Organisation,"What I was just trying to say is that the board had asked at some stage, but I'm not
sure if it was at this point, whether the company, and this is also an Alice Perkins
statement, had conducted any prosecutions which had relied solely on Horizon because
there was a concern, clearly, because of the issues that were being raised by Lord Arbuthnot,
that the Board didn't want to be taking prosecutions until the various investigations had been
seen through."
587,Susan,Susan Crichton,Individual,"If I have collated this from information from colleagues, that could only have come from
Susan, I think."
594,Royal Mail,Royal Mail,Organisation,"It says review all prosecutions in the past 12 to 18 months since the post office has
been independent of Royal Mail."
596,Board,Board,Organisation,"No, I think that is my point about the question that was raised in the Board, because the
Board had only been in place since the Post Office had been independent of Royal Mail."
596,"the
Board","the
Board",Organisation,"No, I think that is my point about the question that was raised in the Board, because the
Board had only been in place since the Post Office had been independent of Royal Mail."
596,the Post Office,Post Office,Organisation,"No, I think that is my point about the question that was raised in the Board, because the
Board had only been in place since the Post Office had been independent of Royal Mail."
596,Royal Mail,Royal Mail,Organisation,"No, I think that is my point about the question that was raised in the Board, because the
Board had only been in place since the Post Office had been independent of Royal Mail."
612,Mark Davis,Mark Davis,Individual,"We're going to come to the answers, the narrow answers, and essentially we're going to find
out that Mark Davis, the PR guy, said it's very dangerous."
614,MPs,MPs,Organisation,"I was asking the question to do this work the right way, and my understanding and acceptance
of what was proposed, which was accepted by the MPs and everybody else involved, was that
the mediation scheme was the right way through."
615,CCRC,CCRC,Organisation,I think we see other documentation that sees cases go to the CCRC.
616,the Court of Appeal,the Court of Appeal,Organisation,"There is documentation that says cases can't be resolved through mediation in the scheme
and they would need to go through the Court of Appeal."
638,Paula,Vennells,Individual,"Hi, Paula, could we have a word at some point today to discuss this, and specifically
how far we go in terms of the wording below?"
647,James Arbuthnot,James Arbuthnot,Individual,"It will also give James Arbuthnot a very strong case for asking for a parliamentary statement
from BIS."
647,BIS,BIS,Organisation,"It will also give James Arbuthnot a very strong case for asking for a parliamentary statement
from BIS."
650,Horizon,Horizon,Technical System,"It would lead to a very public narrative about the very nature of the business, raising questions
about Horizon."
652,Davis,Davis,Individual,"Do you agree that Mr Davis is here giving you personal advice on the extent to which
past convictions are reviewed on the basis of the extent of the media coverage that each
decision might generate?"
654,Mark Davis,Mark Davis,Individual,"And the inquiry heard from Mark Davis last week, I think, where he explained, and that
was my understanding at the time, that what he was trying to do was to minimize misinterpretation."
666,Vennells,Vennells,Individual,"Hold on, Ms. Vennells."
678,Davis,Davis,Individual,Did you remain in contact with Mr Davis after you left post office?
683,Davies,Davies,Individual,"I had kept in touch with Mr. Davies for reasons that were very personal to him and I think
he offered that advice at the time."
684,Davies,Davies,Individual,To what extent did what Mr. Davies advised here affect your decision making?
689,Mark,Mark,Individual,"Your reply, Mark, thanks for this."
702,"James R.
Buffnot","James R.
Buffnot",Individual,"The second is to make sure we do address the concerns of James R.
Buffnot and Alan Bates, mainly looking forwards."
702,Alan Bates,Alan Bates,Individual,"The second is to make sure we do address the concerns of James R.
Buffnot and Alan Bates, mainly looking forwards."
703,"Alan
Bates'","Alan
Bates'",Individual,"We should be aware of Alan
Bates' driver is really justice for the past, otherwise they will call for
reopening cases."
704,Alan Bates,Alan Bates,Individual,"It may be that we get to manage Alan Bates and James
James R. Buffnot by playing on the go ballistic view, i.e. I'll meet him privately to hear
his views about these cases, but we cannot refer to anything in relation to past convictions."
704,"James
James R. Buffnot","James
James R. Buffnot",Individual,"It may be that we get to manage Alan Bates and James
James R. Buffnot by playing on the go ballistic view, i.e. I'll meet him privately to hear
his views about these cases, but we cannot refer to anything in relation to past convictions."
717,Mark,Mark,Individual,"What you're saying here is you're right, Mark."
728,the Court of Appeal,the Court of Appeal,Organisation,"And it was very clear that any cases that included criminal convictions would need to
go through the Court of Appeal and the normal legal routes."
748,Second Sight,Second Sight,Organisation,"Well, as I see it in simple terms, Second Sight began by investigating in the context
of a number of cases."
751,Second Sight,Second Sight,Organisation,"And I'm not sure as of this date, i.e., at or about the time when Second Sight was to
produce its interim report, whether the discussions of how to deal with past cases was in the
context simply of Second Sight moving forward with their investigations, or by that stage
in the post office's mind, that was at an end
and something new was emerging."
754,Second Sight,Second Sight,Organisation,"So, Second Sight had done the work it had done up to the publication
of the interim report."
759,Susan,Susan Crichton,Individual,"At some stage, and as we were going through this, because it was an iterative process,
people were contributing ideas as to how this might play out, I had a conversation with
Susan, and this I remember very clearly because I can remember where it was."
761,Susan,Susan Crichton,Individual,"and she called me and Susan suggested
that a way of bringing, the trouble is I now know what didn't happen, but some of these
cases or these cases to a conclusion would be to introduce mediation."
764,Wynn,Wynn,Individual,"And the thing that I'm missing, Sir Wynn, in telling you all of that is if Susan knew,
which of course she did"
764,Susan,Susan Crichton,Individual,"And the thing that I'm missing, Sir Wynn, in telling you all of that is if Susan knew,
which of course she did"
767,Second Sight,Second Sight,Organisation,"Did she know that there would need to have been a further review, or was her understanding
at that time, which is a fact that was later described, that any criminal cases going through
the mediation scheme would be open to all of the investigation work that was done by
post office and Second Sight on Fujitsu, which may then give them information to take forward
to through the normal legal routes, through the Court of Appeal or the CCRC."
767,Fujitsu,Fujitsu,Organisation,"Did she know that there would need to have been a further review, or was her understanding
at that time, which is a fact that was later described, that any criminal cases going through
the mediation scheme would be open to all of the investigation work that was done by
post office and Second Sight on Fujitsu, which may then give them information to take forward
to through the normal legal routes, through the Court of Appeal or the CCRC."
767,the Court of Appeal,the Court of Appeal,Organisation,"Did she know that there would need to have been a further review, or was her understanding
at that time, which is a fact that was later described, that any criminal cases going through
the mediation scheme would be open to all of the investigation work that was done by
post office and Second Sight on Fujitsu, which may then give them information to take forward
to through the normal legal routes, through the Court of Appeal or the CCRC."
767,CCRC,CCRC,Organisation,"Did she know that there would need to have been a further review, or was her understanding
at that time, which is a fact that was later described, that any criminal cases going through
the mediation scheme would be open to all of the investigation work that was done by
post office and Second Sight on Fujitsu, which may then give them information to take forward
to through the normal legal routes, through the Court of Appeal or the CCRC."
768,Vennells,Vennells,Individual,"Ms. Vennells, can we look at page two of this document and scroll down?"
771,Sight,Second Sight,Organisation,"There were conversations about whether Second Sight should or shouldn't, because there were
concerns about the fact that this had run on too long and was way over budget, and there
were, and this again is in many documents, there were concerns that their work was not
at this stage sufficiently evidence-based."
776,Sight,Second Sight,Organisation,"It doesn't at this stage, because we're in this process of evolution, say that Second Sight was..."
779,James R. Buthnott,James R. Buthnott,Individual,"And I'm being frank with you that there were conversations about whether Second...
There was criticism of the work that Second Sight had done, but there was equal understanding
saying that they had the support of MPs, notably James R. Buthnott, and that we had committed
to do that work, but it's a...
Back to page one, please."
784,Mark Davis,Mark Davis,Individual,I wouldn't take that steer on a legal matter from Mark Davis.
785,Mark Davis,Mark Davis,Individual,"He clearly, he was talking
about, and again in the time scales we're talking about, we're talking about publicity
within the next couple of days as a report coming out, but I wouldn't have taken a decision
on anything at all to do with legal matters from Mark Davis."
790,Mark Davies,Mark Davies,Organisation,This is a separate chain remembering that Mark Davies had just replied to you.
791,Lesley Sewell's,Lesley Sewell,Individual,"This is Lesley Sewell's reply to your email setting out your proposals, that she does
include everyone on the chain and doesn't cut people out."
792,Paula,Vennells,Individual,"Paula, just a couple of thoughts."
797,Susan,Susan Crichton,Individual,"And from memory, Susan quoted, more than 500 cases in the last 10 years."
801,Lesley Sewell's,Lesley Sewell,Individual,I would have read Lesley Sewell's email sent to me.
802,the General Counsel,the General Counsel,Organisation,"I wouldn't take any decision
on legal matters personally without the advice of the General Counsel and on something this
significant as the Board."
803,Simon Clarke's,Simon Clarke's,Individual,"We can see that you've had what the PR expert has been telling
you to do about past convictions and hear the head of IT telling you, I think your position
is that you did not see Simon Clarke's advices which address looking at past convictions
until after the Court of Appeal Criminal Division disclosures in late 2020, early 2021."
803,the Court of Appeal Criminal Division,the Court of Appeal Criminal Division,Organisation,"We can see that you've had what the PR expert has been telling
you to do about past convictions and hear the head of IT telling you, I think your position
is that you did not see Simon Clarke's advices which address looking at past convictions
until after the Court of Appeal Criminal Division disclosures in late 2020, early 2021."
807,Simon Clarke,Simon Clarke,Individual,"I had no side of the Simon Clarke advisers, no."
808,Susan Crichton,Susan Crichton,Individual,"You tell us in your witness statement, that can come down, thank you, it's paragraph
of 562, no need to turn it up, that you recall that you were told by Susan Crichton that
due to advice from external lawyers, there was a need for a review to ensure that proper
disclosure had been given in previous criminal cases."
810,Lesley Sewell,Lesley Sewell,Individual,"You say that you had a conversation with Lesley Sewell in which she told you that the post
office had been advised that the expert witness that the post office had used in criminal
cases to give evidence about Horizon had failed to mention there were bugs in Horizon, including
in the Seema Misra case."
810,Horizon,Horizon,Technical System,"You say that you had a conversation with Lesley Sewell in which she told you that the post
office had been advised that the expert witness that the post office had used in criminal
cases to give evidence about Horizon had failed to mention there were bugs in Horizon, including
in the Seema Misra case."
815,Lesley Sewell,Lesley Sewell,Individual,"I remember that I, so I learned of it first from Lesley Sewell, not from Susan Crichton."
815,Susan Crichton,Susan Crichton,Individual,"I remember that I, so I learned of it first from Lesley Sewell, not from Susan Crichton."
816,Leslie,Leslie,Individual,What had happened is I passed Leslie in the corridor.
818,Susan,Susan Crichton,Individual,"And she said that she had just heard that, so I don't know that she said this, but I'm
assuming from Susan, that the post office expert from Fujitsu whom we had used in past
cases now had to be stood down because he had not revealed, and as I said yesterday,
I think one or two bugs that he knew about in a case, and that's right, I think it was
Mrs. Miserers, and the reason that Leslie explained he hadn't revealed those bugs in
that case is that they hadn't been, Mrs. Miserers was a Horizon Online case, and these, oh, sorry,
the other way around, Mrs. Miserers' case was on Legacy Horizon, and these bugs hadn't
come into effect until Horizon Online."
818,Fujitsu,Fujitsu,Organisation,"And she said that she had just heard that, so I don't know that she said this, but I'm
assuming from Susan, that the post office expert from Fujitsu whom we had used in past
cases now had to be stood down because he had not revealed, and as I said yesterday,
I think one or two bugs that he knew about in a case, and that's right, I think it was
Mrs. Miserers, and the reason that Leslie explained he hadn't revealed those bugs in
that case is that they hadn't been, Mrs. Miserers was a Horizon Online case, and these, oh, sorry,
the other way around, Mrs. Miserers' case was on Legacy Horizon, and these bugs hadn't
come into effect until Horizon Online."
818,Miserers,Miserers,Individual,"And she said that she had just heard that, so I don't know that she said this, but I'm
assuming from Susan, that the post office expert from Fujitsu whom we had used in past
cases now had to be stood down because he had not revealed, and as I said yesterday,
I think one or two bugs that he knew about in a case, and that's right, I think it was
Mrs. Miserers, and the reason that Leslie explained he hadn't revealed those bugs in
that case is that they hadn't been, Mrs. Miserers was a Horizon Online case, and these, oh, sorry,
the other way around, Mrs. Miserers' case was on Legacy Horizon, and these bugs hadn't
come into effect until Horizon Online."
818,Leslie,Leslie,Individual,"And she said that she had just heard that, so I don't know that she said this, but I'm
assuming from Susan, that the post office expert from Fujitsu whom we had used in past
cases now had to be stood down because he had not revealed, and as I said yesterday,
I think one or two bugs that he knew about in a case, and that's right, I think it was
Mrs. Miserers, and the reason that Leslie explained he hadn't revealed those bugs in
that case is that they hadn't been, Mrs. Miserers was a Horizon Online case, and these, oh, sorry,
the other way around, Mrs. Miserers' case was on Legacy Horizon, and these bugs hadn't
come into effect until Horizon Online."
818,Legacy Horizon,Legacy Horizon,Technical System,"And she said that she had just heard that, so I don't know that she said this, but I'm
assuming from Susan, that the post office expert from Fujitsu whom we had used in past
cases now had to be stood down because he had not revealed, and as I said yesterday,
I think one or two bugs that he knew about in a case, and that's right, I think it was
Mrs. Miserers, and the reason that Leslie explained he hadn't revealed those bugs in
that case is that they hadn't been, Mrs. Miserers was a Horizon Online case, and these, oh, sorry,
the other way around, Mrs. Miserers' case was on Legacy Horizon, and these bugs hadn't
come into effect until Horizon Online."
819,Ms Meadows,Ms Meadows,Individual,"Ms Meadows, the way you described it there is that Ms Sewell was telling you that the
expert had failed to mention bugs in one case, and that was Seema Misra."
819,Ms Sewell,Ms Sewell,Individual,"Ms Meadows, the way you described it there is that Ms Sewell was telling you that the
expert had failed to mention bugs in one case, and that was Seema Misra."
819,Seema Misra,Seema Misra,Individual,"Ms Meadows, the way you described it there is that Ms Sewell was telling you that the
expert had failed to mention bugs in one case, and that was Seema Misra."
821,Seema Misra,Seema Misra,Individual,"In your witness statement, you say that she told you that he had failed to give disclosure
in criminal cases, including Seema Misra."
826,Susan,Susan Crichton,Individual,"Well, I then spoke to Susan, I think, within a day or so of that conversation."
827,Susan,Susan Crichton,Individual,"Susan explained more about it, so if you can date when Susan found out, it would have been
just before that, because Leslie could only have found out from Susan."
827,Leslie,Leslie,Individual,"Susan explained more about it, so if you can date when Susan found out, it would have been
just before that, because Leslie could only have found out from Susan."
828,"Horizon
Integrity","Horizon
Integrity",Organisation,"By this time, and I'll call it mid-2013, you had been engaged on the issues of Horizon
Integrity for some time, hadn't you?
From when, yes, yes."
829,Horizon,Horizon,Technical System,"You knew that there had been prosecutions and that those prosecutions had been founded
on evidence from Horizon."
830,Lesley Sewell,Lesley Sewell,Individual,"Yes.
been told by Lesley Sewell and then Susan Crichton that there was an issue with the
post office's expert evidence that had been relied on to convict sub-postmasters, including
Mrs Misra."
830,Susan Crichton,Susan Crichton,Individual,"Yes.
been told by Lesley Sewell and then Susan Crichton that there was an issue with the
post office's expert evidence that had been relied on to convict sub-postmasters, including
Mrs Misra."
830,Mrs Misra,Mrs Misra,Organisation,"Yes.
been told by Lesley Sewell and then Susan Crichton that there was an issue with the
post office's expert evidence that had been relied on to convict sub-postmasters, including
Mrs Misra."
832,Susan,Susan Crichton,Individual,"Yes, and I think Susan had, and I think the documentation says this, Susan had told, at
At the time I spoke to Susan about it, she said I think that she had already put in chain
a review by the external lawyers."
833,Simon Clarke,Simon Clarke,Individual,"And I think the documentation shows that she had done that before the written advice from
Simon Clarke came in on the 15th."
834,Davis,Davis,Individual,"Did you at the time join the dots between the debates that we've seen you have in emails
here with Mr Davis and Ms Sewell about the extent to which the post office should announce
that it was going to review past convictions and the information that you were being given
quite separately that the post office's expert witness had failed to mention bugs of which
he had knowledge in criminal cases?"
834,Ms Sewell,Ms Sewell,Individual,"Did you at the time join the dots between the debates that we've seen you have in emails
here with Mr Davis and Ms Sewell about the extent to which the post office should announce
that it was going to review past convictions and the information that you were being given
quite separately that the post office's expert witness had failed to mention bugs of which
he had knowledge in criminal cases?"
837,Mark Davies,Mark Davies,Organisation,"I think because my, the emails from Mark Davies and Lesley Sewell are part of an iterative
process as to how we took this important ongoing piece of work forwards."
837,Lesley Sewell,Lesley Sewell,Individual,"I think because my, the emails from Mark Davies and Lesley Sewell are part of an iterative
process as to how we took this important ongoing piece of work forwards."
838,Susan Crichton,Susan Crichton,Individual,"The conversation with
Susan Crichton about the work that became known as the Cartwright King's Sift Review
was I think I took as a piece of reassurance that the lawyers were doing what they needed
to do in terms of what I, and I think this is at the stage where I learned about disclosure,
of what they needed to do in respect to disclosure."
838,the Cartwright King's,the Cartwright King's,Organisation,"The conversation with
Susan Crichton about the work that became known as the Cartwright King's Sift Review
was I think I took as a piece of reassurance that the lawyers were doing what they needed
to do in terms of what I, and I think this is at the stage where I learned about disclosure,
of what they needed to do in respect to disclosure."
839,Gareth Jenkins,Gareth Jenkins,Individual,"What I didn't know at this stage, to be very clear,
was that by dint of what had happened with Gareth Jenkins,
the post office had breached its duties as a prosecutor."
841,Horizon,Horizon,Technical System,"Did you never, at any time, connect
the long-running criticism of Horizon's integrity
that has been forced upon the post office by some post masters for years and years with
being informed that there was a problem with the expert evidence on which the post office
had relied about bugs?"
843,Horizon Online,Horizon Online,Technical System,"information I was told was very specific, which was that these two bugs were related
to Horizon Online."
847,Leslie,Leslie,Individual,"So this was Leslie's frustration, which was
that these were two isolated incidents."
852,Susan,Susan Crichton,Individual,"And the fact that Susan was going through this SIFT review,
to me seem to be reassuring rather than concerning."
854,Jenkins,Gareth Jenkins,Individual,I don't believe I knew Mr. Jenkins' name because there is...
856,Fujitsu,Fujitsu,Organisation,"I think I was told that it was a Fujitsu, someone who worked for Fujitsu who was very
competent on the system."
861,Cartwright King,Cartwright King,Individual,"I was told that we were going back looking or that Cartwright King were going back looking
at cases."
869,Alice Perkins,Alice Perkins,Individual,"an email from you to Alice Perkins, signing out."
870,Alice,Alice,Individual,"Hi Alice, don't worry about the lateness of the note,
I'm clearing the tray before I'm signing out."
871,Anthony Hooper Sparrow,Anthony Hooper Sparrow,Individual,"Couple of updates, Sir Anthony Hooper Sparrow,
very positive phone call on Friday PM,
no issue at all, Ree Hillsborough,
he's going to send a file note."
872,Ree Sparrow,Ree Sparrow,Individual,"And then my concern, Ree Sparrow,
is currently our obligations of disclosure,
an unsafe witness."
873,Fujitsu,Fujitsu,Organisation,"The representative from Fujitsu made statements about no bugs, which
later could be seen to have been undermined by the Second Sight report."
873,Sight,Second Sight,Organisation,"The representative from Fujitsu made statements about no bugs, which
later could be seen to have been undermined by the Second Sight report."
875,Lesley Sewell,Lesley Sewell,Individual,"Is the unsafe witness that you're referring
to there the same person that Lesley Sewell and Susan Crichton had referred to earlier?"
875,Susan Crichton,Susan Crichton,Individual,"Is the unsafe witness that you're referring
to there the same person that Lesley Sewell and Susan Crichton had referred to earlier?"
887,Jenkins,Gareth Jenkins,Individual,"so this is three months after I found out about Mr.
Jenkins being stood down"
889,Mr Altman,Mr Altman,Organisation,"It's six days after Mr Altman did his general review, a document which I think you say you
weren't told about and didn't see."
894,Fujitsu,Fujitsu,Organisation,"So you understood by this time that there was an issue about the reliability of the
Fujitsu expert evidence about there being bugs, i.e. the absence of them, and not merely
about the presence of bugs that have been revealed by the Second Sight report."
894,Sight,Second Sight,Organisation,"So you understood by this time that there was an issue about the reliability of the
Fujitsu expert evidence about there being bugs, i.e. the absence of them, and not merely
about the presence of bugs that have been revealed by the Second Sight report."
899,Martin Edwards,Martin Edwards,Individual,"I'm not entirely sure because I don't, whether I was given
this information very quickly, because I'm clearly going somewhere and Martin Edwards
is briefed to give Alice more detail."
899,Alice,Alice,Organisation,"I'm not entirely sure because I don't, whether I was given
this information very quickly, because I'm clearly going somewhere and Martin Edwards
is briefed to give Alice more detail."
903,Susan Crichton,Susan Crichton,Individual,"Well, it wouldn't, yes, possibly Susan Crichton, the legal team."
904,Jenkins,Gareth Jenkins,Individual,"Where is it recorded that what it was alleged that Mr. Jenkins had failed to do or had done
was not material?
I don't know."
911,Cartwright King,Cartwright King,Individual,"The – I think Cartwright King had said that – because they had obviously by this stage
done a number of checks across, I suppose, master cases."
915,the Simon Clarke,the Simon Clarke,Organisation,"As I was saying, there existed at this time the Simon Clarke review of the 15th of July
2013 on this very issue, the materiality of what Gareth Jenkins had said in witness statements
and to a court in oral evidence, but you hadn't been given it."
915,Gareth Jenkins,Gareth Jenkins,Individual,"As I was saying, there existed at this time the Simon Clarke review of the 15th of July
2013 on this very issue, the materiality of what Gareth Jenkins had said in witness statements
and to a court in oral evidence, but you hadn't been given it."
919,Mr Jenkins,Mr Jenkins,Individual,"No, the materiality of what Mr Jenkins had said or had failed to say."
926,Martin,Martin,Organisation,Or possibly Martin.
927,Martin,Martin,Individual,"I mean, it is possible that Martin was briefed by, but again, he would have had it through
the legal team."
932,Cartwright King,Cartwright King,Individual,"And there is certainly something in documentation somewhere that makes the statement that the
lawyers, Cartwright King, did not think that there would be a large number of
cases where the disclosure needed to be made."
936,Vennells,Vennells,Individual,"Thank you, Ms. Vennells."
938,CCRC,CCRC,Organisation,This is a letter from the CCRC directly to you of the 12th of July 2013.
940,Horizon Computer System,Horizon Computer System,Organisation,Horizon Computer System.
941,CCRC,CCRC,Organisation,The CCRC is an independent body.
943,Post Office,Post Office,Organisation,"For obvious reasons, we've read the recent media coverage concerning the Post Office
Horizon computer system with interest."
943,Horizon,Horizon,Technical System,"For obvious reasons, we've read the recent media coverage concerning the Post Office
Horizon computer system with interest."
944,"the Post
Office","the Post
Office",Organisation,"Clearly it would be very useful for us to have more information directly from the Post
Office, especially accurate information as to the number of criminal convictions that
might be impacted by the issue and what action is proposed or being taken in that respect,
we see that the AG was called upon on Tuesday to set up an inquiry."
944,AG,AG,Organisation,"Clearly it would be very useful for us to have more information directly from the Post
Office, especially accurate information as to the number of criminal convictions that
might be impacted by the issue and what action is proposed or being taken in that respect,
we see that the AG was called upon on Tuesday to set up an inquiry."
946,Horizon,Horizon,Technical System,"In essence, the commission's role in this is likely to relate to anyone who is convicted
of a criminal offense in England, Wales, or Northern Ireland, where evidence from the
Horizon computer system is relevant, where one, they've already tried to appeal against
that conviction, or two, they were convicted at a magistrate's court following a guilty
plea."
949,CCRC,CCRC,Organisation,I remember receiving the letter from the CCRC.
951,Susan Crichton,Susan Crichton,Individual,"It arrived at a time at which you would have been told, is this right, by Susan Crichton
about the need to review past convictions?
I would think so, yes."
952,Susan Crichton,Susan Crichton,Individual,"And it would have arrived at a time when you'd been told by Susan Crichton and Lesley Sewell
about the concern about the Fujitsu expert witnesses' evidence to the courts, including
in the Seema Misra case?"
952,Lesley Sewell,Lesley Sewell,Individual,"And it would have arrived at a time when you'd been told by Susan Crichton and Lesley Sewell
about the concern about the Fujitsu expert witnesses' evidence to the courts, including
in the Seema Misra case?"
952,Fujitsu,Fujitsu,Organisation,"And it would have arrived at a time when you'd been told by Susan Crichton and Lesley Sewell
about the concern about the Fujitsu expert witnesses' evidence to the courts, including
in the Seema Misra case?"
955,CCRC,CCRC,Organisation,"No.
Would you agree that the right and honest thing to do would have been to let the CCRC
know about the post office's concerns over Gareth Jenkins?"
956,Susan,Susan Crichton,Individual,"I, what I did with this letter was to ask Susan to reply
as the legal expert in the organization."
959,CCRC,CCRC,Organisation,"The right and honest thing for the post office to have done would be to have let the CCRC
know and know promptly over its concerns about the truthfulness and reliability of the evidence
that Gareth Jenkins had given to cause, wouldn't it?"
959,Gareth Jenkins,Gareth Jenkins,Individual,"The right and honest thing for the post office to have done would be to have let the CCRC
know and know promptly over its concerns about the truthfulness and reliability of the evidence
that Gareth Jenkins had given to cause, wouldn't it?"
