sentence_index,entity_raw,entity_normalised,category,sentence_text
371,the Post Office,Post Office,Organisation,"that the— by late May, the Post Office was proposing that by looking at 2 to 3 cases, Second Sight could answer the very big question: have systemic defects in Horizon resulted in the wrongful conviction or suspension of subpostmasters?"
371,Second Sight,Second Sight,Organisation,"that the— by late May, the Post Office was proposing that by looking at 2 to 3 cases, Second Sight could answer the very big question: have systemic defects in Horizon resulted in the wrongful conviction or suspension of subpostmasters?"
371,Horizon,Horizon,Technical System,"that the— by late May, the Post Office was proposing that by looking at 2 to 3 cases, Second Sight could answer the very big question: have systemic defects in Horizon resulted in the wrongful conviction or suspension of subpostmasters?"
374,Horizon,Horizon,Technical System,"Yes, when the Second Sight interim report was published, One of its initial conclusions was that so far no systemic issues had been found with the Horizon system."
380,Sight,Second Sight,Organisation,Second Sight had been working on this for 10 months now.
382,Horizon,Horizon,Technical System,Why was the proposal to limit the report to determining whether systemic defects in Horizon had resulted in wrongful convictions on the basis of 2 or 3 cases?
385,the Post Office,Post Office,Organisation,"I believe from other documentation I've seen that the recommendation was to choose 2 of the 3— I don't think this was a word, but hardest cases, so not cases that would have presented the Post Office in the best light, but cases which could have been used to challenge the Horizon system and then do that work through."
385,Horizon,Horizon,Technical System,"I believe from other documentation I've seen that the recommendation was to choose 2 of the 3— I don't think this was a word, but hardest cases, so not cases that would have presented the Post Office in the best light, but cases which could have been used to challenge the Horizon system and then do that work through."
387,Horizon,Horizon,Technical System,"How could 2 or 3 cases possibly answer the question, have systemic defects in Horizon generally resulted in the wrongful conviction."
393,Paula,Vennells,Individual,Paula would like to say the following.
400,Ms Venals,Ms Venals,Organisation,"That's exactly what happened, Ms Venals, that the Second Sight report addressed a very small number of cases, it contained the sentence about no systemic defects, and then forever after the Post Office paraded that conclusion."
400,the Post Office,Post Office,Organisation,"That's exactly what happened, Ms Venals, that the Second Sight report addressed a very small number of cases, it contained the sentence about no systemic defects, and then forever after the Post Office paraded that conclusion."
402,the Post Office,Post Office,Organisation,"There is no way the Post Office— first of all, there is no way that I would have wanted to persuade Second Sight on something that they were not prepared to say, and I don't believe Second Sight would ever have agreed to that."
402,Second Sight,Second Sight,Organisation,"There is no way the Post Office— first of all, there is no way that I would have wanted to persuade Second Sight on something that they were not prepared to say, and I don't believe Second Sight would ever have agreed to that."
404,the Post Office,Post Office,Organisation,Isn't that what the Post Office wanted to drive them to?
406,Post Office,Post Office,Organisation,The Post Office most certainly wanted the reassurance that the Horizon system could be relied upon.
406,Horizon,Horizon,Technical System,The Post Office most certainly wanted the reassurance that the Horizon system could be relied upon.
408,the Post Office,Post Office,Organisation,At no stage did I get the sense that anybody in the Post Office was going to be able to influence Second Sight.
411,Second Sight,Second Sight,Organisation,"Did you receive, or the board receive, any advice as to the appropriate scope of an investigation by Second Sight, as to the nature and extent of any investigation that would be required in order to determine whether there were systemic The only information I and the Board had was contained in the terms of reference of the work the second type were doing, which is what we looked at earlier."
411,Board,Board,Organisation,"Did you receive, or the board receive, any advice as to the appropriate scope of an investigation by Second Sight, as to the nature and extent of any investigation that would be required in order to determine whether there were systemic The only information I and the Board had was contained in the terms of reference of the work the second type were doing, which is what we looked at earlier."
412,the Post Office,Post Office,Organisation,"I.e., we, the Post Office, need to engage somebody to produce a report whose conclusions are respectable and truly provide us with the answer?"
416,Second Sight,Second Sight,Organisation,Second Sight didn't produce the report that Project Spire under Deloitte could have produced.
416,Project Spire,Project Spire,Organisation,Second Sight didn't produce the report that Project Spire under Deloitte could have produced.
416,Deloitte,Deloitte,Organisation,Second Sight didn't produce the report that Project Spire under Deloitte could have produced.
417,Sight,Second Sight,Organisation,Second Sight responded to the terms of reference which were agreed with them.
420,Arbuthnot,James Arbuthnot,Individual,That was the initial conversation with Lord Arbuthnot and Alice Perkins.
420,Alice Perkins,Alice Perkins,Individual,That was the initial conversation with Lord Arbuthnot and Alice Perkins.
422,Beer,Beer,Individual,"Before we do, Mr. Beer, can I just be clear about what you are saying about this email?"
423,Vennells,Vennells,Individual,"Ms. Vennells, as I read it, it is a request by Mr. Baker to Mr. Warmington that 4 matters are agreed, and it reads as if he is making that request on your behalf."
423,Baker,Baker,Individual,"Ms. Vennells, as I read it, it is a request by Mr. Baker to Mr. Warmington that 4 matters are agreed, and it reads as if he is making that request on your behalf."
423,Warmington,Ron Warmington,Individual,"Ms. Vennells, as I read it, it is a request by Mr. Baker to Mr. Warmington that 4 matters are agreed, and it reads as if he is making that request on your behalf."
426,Baker,Baker,Individual,So what is your evidence to me about whether Mr Baker was accurately representing what you had told him in this email?
427,Wynne,Wynne,Individual,"Firstly, Sir Wynne, I don't recall the conversation with Simon Baker."
427,Simon Baker,Simon Baker,Individual,"Firstly, Sir Wynne, I don't recall the conversation with Simon Baker."
429,Simon,Simon,Individual,I rarely met with Simon.
430,Susan,Susan Crichton,Individual,"If I did, it was usually with Susan or Alwyn."
430,Alwyn,Alwen Lyons,Individual,"If I did, it was usually with Susan or Alwyn."
433,Horizon,Horizon,Technical System,"I could have said, this is what I want, or he could have said to me, this is where we're at, we think that actually we will get 2 to 3 MP cases done, and I may well have said, will that help us to answer the question about are there systemic defects in the Horizon system?"
435,Simon Baker,Simon Baker,Individual,So I can only assume that has come from a conversation with Simon Baker and/or somebody else.
438,James Arbuthnot,James Arbuthnot,Individual,This is a briefing for you for the meeting that was proposed to be held between you and James Arbuthnot on the 23rd of May.
441,the Post Office,Post Office,Organisation,"And it says under key messages, we're concerned that the investigation is overrunning, the findings will not be definitive and there will be no satisfactory outcome to the horizon question for MPs or the Post Office."
443,Post Office,Post Office,Organisation,"And then under the heading Background, 2.1, when the Post Office commissioned Second Sight, the expectation was that the investigation would review a small number of MP cases, 6 to 12 cases."
443,Second Sight,Second Sight,Organisation,"And then under the heading Background, 2.1, when the Post Office commissioned Second Sight, the expectation was that the investigation would review a small number of MP cases, 6 to 12 cases."
445,the Post Office's,Post Office,Organisation,of the Post Office's expectation when Second Sight were being instructed?
445,Second Sight,Second Sight,Organisation,of the Post Office's expectation when Second Sight were being instructed?
446,Arbuthnot,James Arbuthnot,Individual,"I don't remember today, but we were talking to Lord Arbuthnot and I think 2 or 3 other MPs, so that's entirely possible."
447,the Post Office's,Post Office,Organisation,"Do you know why it was the Post Office's expectation that a smallish number of cases, 6 to 12, 12 would be the limit of Second Sight's review?"
447,Sight,Second Sight,Organisation,"Do you know why it was the Post Office's expectation that a smallish number of cases, 6 to 12, 12 would be the limit of Second Sight's review?"
450,James Arbuthnot,James Arbuthnot,Individual,With James Arbuthnot and the team working on it.
456,the Post Office's,Post Office,Organisation,"Was that the Post Office's understanding when it was commissioning Second Sight, that that's the work that it would be undertaking?"
456,Second Sight,Second Sight,Organisation,"Was that the Post Office's understanding when it was commissioning Second Sight, that that's the work that it would be undertaking?"
470,the Post Office,Post Office,Organisation,"No, I don't think that was my understanding at all at any time throughout this, and the inquiry will see there is further documentation where I have— I'm exhorting the Post Office and Second Sight to move through the cases because I wanted the cases looked at."
470,Second Sight,Second Sight,Organisation,"No, I don't think that was my understanding at all at any time throughout this, and the inquiry will see there is further documentation where I have— I'm exhorting the Post Office and Second Sight to move through the cases because I wanted the cases looked at."
472,Second Sight's,Second Sight,Organisation,"A number of cases had come through, I think from MPs, and there was some debate about whether there was sufficient information and quality of information to be able to do any work on them at all, and that was Second Sight's view."
474,Post Office,Post Office,Organisation,Did the Post Office subsequently present Second Sight's interim report as a definitive view that there were no systemic errors or failures in Horizon?
474,Sight,Second Sight,Organisation,Did the Post Office subsequently present Second Sight's interim report as a definitive view that there were no systemic errors or failures in Horizon?
475,The Post Office,Post Office,Organisation,"The Post Office presented it sometimes definitively and sometimes less so, yes."
477,Horizon,Horizon,Technical System,"No, I think what happened is that when the interim report was published and it said it was an interim report and so far it had found no systemic issues with Horizon, that was reported sometimes in communications saying so far they had found none, and there is documentation where I'm asked about, or maybe I offered the view that actually the qualification was so far, and there are other communications which may simply be inconsistency of communication, I don't know, which simply says they had found nothing systemic."
479,James Arbuthnot,James Arbuthnot,Individual,"Proposal, James Arbuthnot to request Second Sight to complete the investigations on 2 to 3 MPs' cases, selecting the ones they feel best indicate systemic problems."
479,Second Sight,Second Sight,Organisation,"Proposal, James Arbuthnot to request Second Sight to complete the investigations on 2 to 3 MPs' cases, selecting the ones they feel best indicate systemic problems."
485,James Arbuthnot,James Arbuthnot,Individual,This was a briefing to you of what you should say and seek to achieve in a meeting with James Arbuthnot?
489,James Arbuthnot,James Arbuthnot,Individual,"that James Arbuthnot should be asked to persuade Second Sight to wind their investigation up on 2 to 3 cases, and those 2 to 3 cases would answer the question, have systemic defects resulted in the wrongful conviction of subpostmasters?"
489,Second Sight,Second Sight,Organisation,"that James Arbuthnot should be asked to persuade Second Sight to wind their investigation up on 2 to 3 cases, and those 2 to 3 cases would answer the question, have systemic defects resulted in the wrongful conviction of subpostmasters?"
492,James Arbuthnot,James Arbuthnot,Individual,"Had by this stage, in readiness for the meeting with James Arbuthnot on 23 May 2013, you signed up to the idea that he would be asked to persuade Second Sight or request Second Sight to wind their investigation up?"
492,Second Sight,Second Sight,Organisation,"Had by this stage, in readiness for the meeting with James Arbuthnot on 23 May 2013, you signed up to the idea that he would be asked to persuade Second Sight or request Second Sight to wind their investigation up?"
493,Horizon,Horizon,Technical System,"on the basis of 2 to 3 MP cases answering the question, have systemic defects in Horizon resulted in the wrongful conviction of some postmasters?"
497,MPs,MPs,Organisation,My understanding was that this— we had made a commitment to the MPs and all the way through this I wanted all of the cases looked at.
498,James Arbuthnot,James Arbuthnot,Individual,We've seen now an email that attributes to you suggestion that you wanted to agree this with James Arbuthnot and a speaking note or a briefing note saying the same thing?
501,Horizon,Horizon,Technical System,"focus on answering the question, have systemic defects in Horizon resulted in the wrongful conviction of subpostmasters, by reference to 2 to 3 cases?"
510,Martin Edwards,Martin Edwards,Individual,An email from Martin Edwards.
511,Edwards,Edwards,Individual,"Can you explain who Mr Edwards was at this time, July 13th?"
512,Martin Edwards,Martin Edwards,Individual,Martin Edwards was my Chief of Staff.
523,Horizon,Horizon,Technical System,"In line with our discussion on Monday's Board call, we understand they've not found any evidence yet of systemic issues with the Horizon system, and it should be noted that this is based on a detailed review of their 4 best cases in terms of compelling evidence."
524,Horizon,Horizon,Technical System,"So by this time I think you had drawn a link between a review of a small number of cases, it's got up to 4, and whether there were systemic issues with Horizon?"
526,Second Sight,Second Sight,Organisation,Second Sight were prepared to say that there were no systemic issues with Horizon generally on the basis of looking at 4 cases?
526,Horizon,Horizon,Technical System,Second Sight were prepared to say that there were no systemic issues with Horizon generally on the basis of looking at 4 cases?
530,the Post Office,Post Office,Organisation,"Second Sight themselves, I think, refer to it as something that might have a broad impact across the Post Office or across the system, I can't remember, but you will have the reference."
535,the Post Office Board,the Post Office Board,Organisation,Was there a shared understanding between you and the Post Office Board as to what systemic issues meant?
537,Post Office,Post Office,Organisation,Was there a shared understanding between you and the Post Office team that were leading on the work with Second Sight as to what systemic issues meant?
537,Second Sight,Second Sight,Organisation,Was there a shared understanding between you and the Post Office team that were leading on the work with Second Sight as to what systemic issues meant?
543,Vennells,Vennells,Individual,"Ms. Vennells, can we turn, please, Can we look please to some documents that may provide some insight into your approach and decision-making in relation to the Post Office's decision not to review all past convictions in the light of what was emerging from Second Sight?"
543,the Post Office's,Post Office,Organisation,"Ms. Vennells, can we turn, please, Can we look please to some documents that may provide some insight into your approach and decision-making in relation to the Post Office's decision not to review all past convictions in the light of what was emerging from Second Sight?"
547,Lesley,Lesley Sewell,Individual,"Lesley, Sue, Martin Edwards, Mark Davies, Alwyn Lyon, Susan Crichton."
547,Sue,Sue,Individual,"Lesley, Sue, Martin Edwards, Mark Davies, Alwyn Lyon, Susan Crichton."
547,Martin Edwards,Martin Edwards,Individual,"Lesley, Sue, Martin Edwards, Mark Davies, Alwyn Lyon, Susan Crichton."
547,Mark Davies,Mark Davies,Individual,"Lesley, Sue, Martin Edwards, Mark Davies, Alwyn Lyon, Susan Crichton."
547,Alwyn Lyon,Alwyn Lyon,Individual,"Lesley, Sue, Martin Edwards, Mark Davies, Alwyn Lyon, Susan Crichton."
547,Susan Crichton,Susan Crichton,Individual,"Lesley, Sue, Martin Edwards, Mark Davies, Alwyn Lyon, Susan Crichton."
551,Susan,Susan Crichton,Individual,"Susan, I need your thoughts on the note below, especially 1 and 2, please, and the questions at the end of the mail."
554,Post Office,Post Office,Organisation,This comprises the Post Office working collaborators collaboratively with the JFSA and does 3 things.
559,the Post Office,Post Office,Organisation,"And then this, thirdly, our external lawyers review all prosecutions in the past 12 to 18 months since the Post Office has been independent of Royal Mail in the light of the Second Sight findings?"
559,Royal Mail,Royal Mail,Organisation,"And then this, thirdly, our external lawyers review all prosecutions in the past 12 to 18 months since the Post Office has been independent of Royal Mail in the light of the Second Sight findings?"
560,Working Group,Working Group,Organisation,"The JFSA Post Office Working Group reviews the findings, and then in square brackets, why would they not review all cases of false accounting, e.g., over the last 5 to 10 years, especially where amounts have been small?"
562,James Arbuthnot,James Arbuthnot,Individual,It's the false accounting charge that James Arbuthnot was most concerned about.
567,James R. Bothnaut,James R. Bothnaut,Individual,—to the JFSA and James R. Bothnaut for highlighting the issues.
568,Post Office,Post Office,Organisation,"Many are historic and already improved, but we're always open to new ways to improve how we do business, to ensure the Post Office stays as trusted and effective in its communities as it ever was."
569,Alan Bates,Alan Bates,Individual,"So going back— and sorry, you say, can we draft this into something I could send to Alan Bates?"
574,Susan,Susan Crichton,Individual,"Susan, would we ever ask the lawyers to consider reviewing past prosecutions?"
584,Bates,Alan Bates,Individual,"I don't remember, and if I might just add, in case there's any confusion, the description muddle-headed was one that Mr Bates had used, that wasn't a word I had picked that up, but in terms of answering your question specifically, I can't recall why 12 to 18 months."
585,Board,Board,Organisation,There was a question raised by the Board at some stage as to— These are your proposals though?
589,Alan Bates,Alan Bates,Individual,"And said we've got the following, which is a variant, and you've said can this be drawn up into a document that can be sent to Alan Bates?"
595,Susan,Susan Crichton,Individual,It could only have been Susan.
598,Board,Board,Organisation,"What I was just trying to say is that the Board had asked at some stage, but I'm not sure if it was at this point, whether the company— and this is also in the Isaac Perkins statement— had conducted any prosecutions which had relied solely on Horizon, because there was a concern clearly because of the issues that were being raised by Lord Arbuthnot that the Board didn't want to be taking prosecutions until the various investigations had been seen through, but I don't know whether that was anything to do with this particular point."
598,Isaac Perkins,Isaac Perkins,Individual,"What I was just trying to say is that the Board had asked at some stage, but I'm not sure if it was at this point, whether the company— and this is also in the Isaac Perkins statement— had conducted any prosecutions which had relied solely on Horizon, because there was a concern clearly because of the issues that were being raised by Lord Arbuthnot that the Board didn't want to be taking prosecutions until the various investigations had been seen through, but I don't know whether that was anything to do with this particular point."
598,Horizon,Horizon,Technical System,"What I was just trying to say is that the Board had asked at some stage, but I'm not sure if it was at this point, whether the company— and this is also in the Isaac Perkins statement— had conducted any prosecutions which had relied solely on Horizon, because there was a concern clearly because of the issues that were being raised by Lord Arbuthnot that the Board didn't want to be taking prosecutions until the various investigations had been seen through, but I don't know whether that was anything to do with this particular point."
600,Susan,Susan Crichton,Individual,"If I have collated this from information from colleagues, that could only have come from Susan, I think."
607,the Post Office,Post Office,Organisation,It says review all prosecutions in the past 12 to 18 months since the Post Office has been independent of Royal Mail.
607,Royal Mail,Royal Mail,Organisation,It says review all prosecutions in the past 12 to 18 months since the Post Office has been independent of Royal Mail.
609,Board,Board,Organisation,"No, I think that is my point about the question that was raised in the Board, because the Board had only been in place post— since the Post Office had been independent of Royal Mail."
609,the Post Office,Post Office,Organisation,"No, I think that is my point about the question that was raised in the Board, because the Board had only been in place post— since the Post Office had been independent of Royal Mail."
609,Royal Mail,Royal Mail,Organisation,"No, I think that is my point about the question that was raised in the Board, because the Board had only been in place post— since the Post Office had been independent of Royal Mail."
619,the Post Office,Post Office,Organisation,The scheme was opened to 150 cases that came forwards and the Post Office advertised across the network for any postmasters who wanted to come into the scheme and put their— and have their cases reviewed.
620,Post Office,Post Office,Organisation,"So my understanding at the time is that we were open to however many postmasters came forwards, but in terms of specifically the Post Office legal team and its lawyers going back and looking at all the cases, that wasn't the work that was in place."
623,the Post Office,Post Office,Organisation,"Here you're suggesting that the Post Office itself, through external lawyers, proactively review all cases of false accounting going back up to a decade."
628,Mark Davis,Mark Davis,Individual,"We're going to come to the answers, the narrow answers, and essentially we're going to find out that Mark Davis, the PR guy, said it's very dangerous."
630,MPs,MPs,Organisation,"I was asking the question to do this work the right way, and my understanding and acceptance of what was proposed, which was accepted by the MPs and everybody else involved, was that the mediation scheme was the right way through."
631,CCRC,CCRC,Organisation,I think we see other documentation that sees cases go to the CCRC.
632,the Court of Appeal,the Court of Appeal,Organisation,There is documentation that says cases can't be resolved through mediation in the scheme and they would need to go through the Court of Appeal.
638,Board,Board,Organisation,"At the time, I and the Board and everybody else involved in what succeeded after this particular point— sorry, wrong word— what took place after this particular point felt that that was completely the right way to do this."
655,Paula,Vennells,Individual,"Hi, Paula, could we have a word at some point today to discuss this, and specifically how far we go in terms of the wording below?"
664,James Arbuthnot,James Arbuthnot,Individual,"It would also give James Arbuthnot, a very strong case for asking for a parliamentary statement from BIS."
664,BIS,BIS,Organisation,"It would also give James Arbuthnot, a very strong case for asking for a parliamentary statement from BIS."
666,AB,AB,Organisation,It would have the ballistic impact which AB fears.
667,Horizon,Horizon,Technical System,"It would lead to a very public narrative about the very nature of the business, raising questions about Horizon, the reality of what Second Sight has town would be misunderstood and having an impact on public views about the Post Office and really widening the issue to the whole network."
667,the Post Office,Post Office,Organisation,"It would lead to a very public narrative about the very nature of the business, raising questions about Horizon, the reality of what Second Sight has town would be misunderstood and having an impact on public views about the Post Office and really widening the issue to the whole network."
668,Davis,Davis,Individual,Do you agree that Mr Davis is here giving you personal advice on the extent to which past convictions are reviewed on the basis of the extent of the media coverage that each decision might generate?
669,Post Office,Post Office,Organisation,"My understanding at the time was that he, and I think the Post Office generally, and we've seen similar comments from the Chairman as well, believed we were dealing with a small number of cases, and the numbers that were coming forward seemed to, at that stage— clearly more came later— seemed to indicate that was the case."
670,Mark Davies,Mark Davies,Organisation,"And the inquiry heard from Mark Davies last week, I think, where he explained— and that was my understanding at the time— that what he was trying to do was to minimise misinterpretation."
672,the Post Office,Post Office,Organisation,"But at the time, that wasn't what the Post Office thought, and I think what he was trying to do here was to, as I say, to minimise misinterpretation and exaggeration in the media."
682,Ms Vennells,Vennells,Individual,"Isn't he directly saying— Yes, I can see that that's what he's saying, but my My mindset at the time when I received this is that we were working on specific cases that were coming forwards and we opened up— No, no, no, hold on, Ms Vennells."
694,Davis,Davis,Individual,Did you remain in contact with Mr Davis after you left Post Office?
694,Post Office,Post Office,Organisation,Did you remain in contact with Mr Davis after you left Post Office?
699,Davis,Davis,Individual,"I had kept in touch with Mr Davis for reasons that, um, were very personal to him and I think he offered that advice at the time."
700,Davis,Davis,Individual,To what extent did what Mr Davis advised here affect your decision-making?
705,Mark,Mark,Individual,"Mark, thanks for this."
718,James Arbuthnot,James Arbuthnot,Individual,"The second is to make sure we do address the concerns of James Arbuthnot and Alan Bates, mainly looking forwards, but we should be aware of Alan Bates' driver is really justice for the past, otherwise they will call for reopening cases."
718,Alan Bates,Alan Bates,Individual,"The second is to make sure we do address the concerns of James Arbuthnot and Alan Bates, mainly looking forwards, but we should be aware of Alan Bates' driver is really justice for the past, otherwise they will call for reopening cases."
718,Alan Bates',Alan Bates',Individual,"The second is to make sure we do address the concerns of James Arbuthnot and Alan Bates, mainly looking forwards, but we should be aware of Alan Bates' driver is really justice for the past, otherwise they will call for reopening cases."
720,Alan Bates,Alan Bates,Individual,"It may be that we get to manage Alan Bates and James Arbuthnot by playing on the go-ballistic view, i.e., I'll meet him privately to hear his views about these cases, but we cannot refer to anything in relation to past convictions, any challenge must be— must go via normal legal routes."
720,James Arbuthnot,James Arbuthnot,Individual,"It may be that we get to manage Alan Bates and James Arbuthnot by playing on the go-ballistic view, i.e., I'll meet him privately to hear his views about these cases, but we cannot refer to anything in relation to past convictions, any challenge must be— must go via normal legal routes."
722,the Second Sight Interim Report,the Second Sight Interim Report,Organisation,"The media issue related to, I believe, Because we were right on the day or the day before the release of the Second Sight Interim Report, and that's my recollection that that is the media conversation that we were having."
726,Post Office,Post Office,Organisation,"I'm pretty sure that was in relation to the interim report which was due out any time, which as the inquiry has seen and heard from other people, there were issues in that report which the Post Office disagreed with and the team felt Second Sight hadn't taken account of."
728,Mark,Mark,Individual,"No, no, what you're saying here is you're right, Mark, we will put the past behind us, we won't look at past cases, we'll focus on the future?"
735,the Court of Appeal,the Court of Appeal,Organisation,"There were other conversations going on at the same time as this exchange with colleagues, and it was very clear that any cases that included criminal convictions would need to go through the Court of Appeal and the normal legal routes."
738,the Post Office,Post Office,Organisation,"Do you accept that this exchange of emails files shows that in making decisions as to the substance, as to what the Post Office should do, i.e., whether it itself should seek to review whether there had been past miscarriages of justice, you took into account the views of your media adviser as to the extent to which your decision would meet with front-page news."
746,the Post Office,Post Office,Organisation,"What I was trying to do at this stage was to find a way forwards through the cases that had come into the Post Office and to encourage more to come forwards, which would have enabled any case to go through normal legal routes if the Post Office couldn't help it."
754,Second Sight,Second Sight,Organisation,"Well, as I see it in simple terms, Second Sight began by investigating in the context of a number of cases."
757,Second Sight,Second Sight,Organisation,"And I'm not sure, as of this date, i.e., at or about the time when Second Sight was to produce its interim report, whether the discussions of how to deal with past cases was in the context simply of Second Sight moving forward with their investigations, or by that stage, in the Post Office's mind, that was at an end and something new was emerging?"
757,the Post Office's,Post Office,Organisation,"And I'm not sure, as of this date, i.e., at or about the time when Second Sight was to produce its interim report, whether the discussions of how to deal with past cases was in the context simply of Second Sight moving forward with their investigations, or by that stage, in the Post Office's mind, that was at an end and something new was emerging?"
764,Post Office,Post Office,Organisation,I had been disappointed about the way the Post Office team hadn't worked as well or been able to contribute to the work Second Sight had done.
769,Susan,Susan Crichton,Individual,I had a conversation with Susan.
772,Susan,Susan Crichton,Individual,"Susan suggested that a way of bringing The trouble is I now know what didn't happen, but some of these cases, or these cases to a conclusion, would be to introduce mediation."
773,Post Office,Post Office,Organisation,"What she said was that, and again this is in documentation somewhere, is that mediation, that sometimes what was needed in cases is for people to hear the Post Office apologise and say that it was sorry that it got things wrong, or for the Post Office to explain to a subpostmaster that perhaps they had done something wrong, and that once the cases had been reviewed through this working party process, that might then be a way to reach some finality on those cases."
774,The Post Office,Post Office,Organisation,"What was also talked about at the same time was that if this was a good thing to do, which clearly it was, The Post Office then needed an ongoing process, possibly an adjudication process, an external ombudsman, on a permanent basis, so that if this type of challenge arose again, there was an external appeal process, if you like, for the postmasters to go to."
775,Wynne,Wynne,Individual,"And the thing that I'm missing, Sir Wynne, in telling you all of that is If Susan knew, which of course she did and I wouldn't have known so well, that criminal cases couldn't be resolved through mediation, did— and this is simply a question— did she know that there would need to have been a further review, or was her understanding at that time, which is a fact that was later described, that any criminal cases going through the mediation scheme would be open to all of the investigation work that was done by Post Office and Second Sight and Fujitsu, which may then give them information to take forward to— through the normal legal routes, through the Court of Appeal or the CCRC."
775,Susan,Susan Crichton,Individual,"And the thing that I'm missing, Sir Wynne, in telling you all of that is If Susan knew, which of course she did and I wouldn't have known so well, that criminal cases couldn't be resolved through mediation, did— and this is simply a question— did she know that there would need to have been a further review, or was her understanding at that time, which is a fact that was later described, that any criminal cases going through the mediation scheme would be open to all of the investigation work that was done by Post Office and Second Sight and Fujitsu, which may then give them information to take forward to— through the normal legal routes, through the Court of Appeal or the CCRC."
775,Post Office,Post Office,Organisation,"And the thing that I'm missing, Sir Wynne, in telling you all of that is If Susan knew, which of course she did and I wouldn't have known so well, that criminal cases couldn't be resolved through mediation, did— and this is simply a question— did she know that there would need to have been a further review, or was her understanding at that time, which is a fact that was later described, that any criminal cases going through the mediation scheme would be open to all of the investigation work that was done by Post Office and Second Sight and Fujitsu, which may then give them information to take forward to— through the normal legal routes, through the Court of Appeal or the CCRC."
775,Second Sight,Second Sight,Organisation,"And the thing that I'm missing, Sir Wynne, in telling you all of that is If Susan knew, which of course she did and I wouldn't have known so well, that criminal cases couldn't be resolved through mediation, did— and this is simply a question— did she know that there would need to have been a further review, or was her understanding at that time, which is a fact that was later described, that any criminal cases going through the mediation scheme would be open to all of the investigation work that was done by Post Office and Second Sight and Fujitsu, which may then give them information to take forward to— through the normal legal routes, through the Court of Appeal or the CCRC."
775,Fujitsu,Fujitsu,Organisation,"And the thing that I'm missing, Sir Wynne, in telling you all of that is If Susan knew, which of course she did and I wouldn't have known so well, that criminal cases couldn't be resolved through mediation, did— and this is simply a question— did she know that there would need to have been a further review, or was her understanding at that time, which is a fact that was later described, that any criminal cases going through the mediation scheme would be open to all of the investigation work that was done by Post Office and Second Sight and Fujitsu, which may then give them information to take forward to— through the normal legal routes, through the Court of Appeal or the CCRC."
775,the Court of Appeal,the Court of Appeal,Organisation,"And the thing that I'm missing, Sir Wynne, in telling you all of that is If Susan knew, which of course she did and I wouldn't have known so well, that criminal cases couldn't be resolved through mediation, did— and this is simply a question— did she know that there would need to have been a further review, or was her understanding at that time, which is a fact that was later described, that any criminal cases going through the mediation scheme would be open to all of the investigation work that was done by Post Office and Second Sight and Fujitsu, which may then give them information to take forward to— through the normal legal routes, through the Court of Appeal or the CCRC."
775,CCRC,CCRC,Organisation,"And the thing that I'm missing, Sir Wynne, in telling you all of that is If Susan knew, which of course she did and I wouldn't have known so well, that criminal cases couldn't be resolved through mediation, did— and this is simply a question— did she know that there would need to have been a further review, or was her understanding at that time, which is a fact that was later described, that any criminal cases going through the mediation scheme would be open to all of the investigation work that was done by Post Office and Second Sight and Fujitsu, which may then give them information to take forward to— through the normal legal routes, through the Court of Appeal or the CCRC."
776,Vennells,Vennells,Individual,"Ms. Vennells, can you look at page 2 of this document and scroll down?"
780,Sight,Second Sight,Organisation,"There were conversations about whether Second Sight should or shouldn't, because there were concerns about the fact that this had run on too long and was way over budget."
792,James Arbuthnot,James Arbuthnot,Individual,"And I'm being frank with you that there were conversations about whether— there was criticism of the work that Second Sight had done, but there was equal understanding that they had the support of MPs, notably James Arbuthnot, and that we had committed to do that work."
795,the Post Office,Post Office,Organisation,Do you agree that this email chain reads as if the PR has influenced you conclusively as to a decision as to whether or not the Post Office would itself review whether and to what extent there had been past miscarriages of justice?
796,Mark Davies,Mark Davies,Organisation,I wouldn't take that steer on a legal matter from Mark Davies.
798,Mark Davies,Mark Davies,Organisation,But I wouldn't have taken a decision on anything at all to do with legal matters from Mark Davies.
803,Mark Davies,Mark Davies,Organisation,"This is a separate chain, remembering that Mark Davies had just replied to you."
804,Lesley Sewell's,Lesley Sewell,Individual,This is Lesley Sewell's reply to your email setting out your proposals.
807,Paula,Vennells,Individual,"Paula, just a couple of thoughts, if we state we will review the cases since separation, that implies that there are material findings in the Second Sight Review and leaves us open to challenge against all cases."
807,the Second Sight Review,the Second Sight Review,Organisation,"Paula, just a couple of thoughts, if we state we will review the cases since separation, that implies that there are material findings in the Second Sight Review and leaves us open to challenge against all cases."
810,Susan,Susan Crichton,Individual,"And from memory, Susan quoted more than 500 cases in the last 10 years."
814,the Post Office,Post Office,Organisation,Did you bring into account in your decision-making the views that the head of IT was giving you on the extent to which the Post Office should itself ask independent lawyers to review past convictions?
815,Lesley Sewell's,Lesley Sewell,Individual,I would have read Lesley Sewell's email sent to me.
816,the General Counsel,the General Counsel,Organisation,"I wouldn't take any decision on legal matters personally without the advice of the General Counsel, and on something this significant as the Board."
819,Simon Clarke's,Simon Clarke's,Individual,"I think your position is that you did not see Simon Clarke's advices, which address looking at past convictions, until after the Court of Appeal Criminal Division disclosures in late 2020, early 2021?"
